48.596,0.1156,0.0092365,2.3562,21.803,2.5468e+08,0.076353,0.99715
46,0.6,0.1,3.6489,17.426,2.5039e+08,0.079217,0.99695
48.374,0.20496,0.029908,2.8545,21.326,4.9143e+08,0.095112,0.99564
49.931,0.013079,0.00036416,5.3289,12.252,1.3767e+08,0.080383,0.99684
48.466,0.19564,0.028719,3.8415,17.96,5.1761e+08,0.10035,0.99514
49.982,0.012438,0.00051283,4.801,12.428,1.4996e+08,0.075645,0.9972
48.335,0.17636,0.02175,3.7489,13.904,2.8633e+08,0.074925,0.99717
48.501,0.16677,0.02152,3.9166,15.627,4.204e+08,0.073951,0.99725
50,0.01,0.0001,4.4476,12.719,3e+08,0.21153,0.99125
