48.586,28.125,0.0028025,0.12203,0.087107,0.99715,0.98496,0.076353,0.1719
45.789,10,0.08,0.27,2,0.99645,0.9769,0.33209,0.93713
48.305,23.707,0.0075129,0.22733,0.29112,0.99564,0.99097,0.095112,0.13444
50.181,23.331,0.0035619,0.01,0.12629,0.99684,0.92083,0.080384,0.3917
48.463,10,0.035425,0.18894,1.8211,0.99514,0.97218,0.10035,0.23435
50.233,25.312,0.0031078,0.01,0.038798,0.9972,0.95071,0.075648,0.31623
48.324,23.888,0.016957,0.18115,0.10554,0.99717,0.99722,0.074925,0.077308
48.524,18.398,0.034977,0.15333,0.3475,0.99725,0.99485,0.073951,0.10082
50.251,35,0.0001,0.01,0.01,0.99127,0.83843,0.21059,1.0676
