46.335,28.939,38.5,0.0034764,0.12035,0.12866,2.3562,21.803,2.5468e+08,0.99715,0.98405,0.96467,0.076353,0.17693,0.27219
43.785,9.901,35.7,0.08,0.297,0.69987,3.6489,17.426,2.5039e+08,0.99658,0.97666,0.95052,0.28512,4.9943,14.347
46.079,24.282,38.5,0.0057705,0.22807,0.20759,2.8545,21.326,4.9143e+08,0.99564,0.99063,0.96531,0.095112,0.13721,0.27259
51.334,22.799,35.7,0.0029949,0.011,0.094973,5.3289,12.252,1.3767e+08,0.99684,0.91259,0.81679,0.080383,0.41299,0.58204
46.223,9.9011,35.7,0.011605,0.20783,0.38535,3.8415,17.96,5.1761e+08,0.99514,0.96801,0.98462,0.10091,0.65468,0.95794
52.89,25.97,35.7,0.0052059,0.009,0.14303,4.801,12.428,1.4996e+08,0.9972,0.9759,0.94518,0.075671,0.27053,0.33061
46.097,24.473,38.5,0.016875,0.18022,0.10532,3.7489,13.904,2.8633e+08,0.99717,0.99721,0.98674,0.074925,0.07734,0.17027
46.278,18.065,35.7,0.016802,0.16866,0.11492,3.9166,15.627,4.204e+08,0.99725,0.99157,0.9881,0.07419,0.13724,0.36156
52.91,36.269,38.5,0.0001,0.009,0.001,4.4476,12.719,3e+08,0.99156,0.8132,0.6592,0.19191,1.0531,1.2138
