48.586,26.057,37.7,0.0032985,0.1,0.12153,0.10991,0.0058474,2.2204e-14,2.3562,21.803,2.5468e+08,0.99715,0.99774,0.99256,0.076353,0.096021,0.24297
45.789,9.901,37.7,0.08,0.1,0.297,0.243,2,2.2205e-14,3.6489,17.426,2.5039e+08,0.99658,0.99449,0.96493,0.28667,0.64972,0.37354
48.305,22.951,37.7,0.030226,0.1,0.20463,0.20463,1.0192,2.2221e-14,2.8545,21.326,4.9143e+08,0.99564,0.99489,0.95115,0.095112,0.15778,0.54325
50.181,22.411,35.7,0.0045726,0.1,0.009,0.011,0.097297,0.016292,5.3289,12.252,1.3767e+08,0.99684,0.93465,0.86624,0.080384,0.35681,0.50449
48.457,9.901,37.7,0.053612,0.1,0.17075,0.1688,2,2.2204e-14,3.8415,17.96,5.1761e+08,0.99514,0.98041,0.99044,0.10035,0.42801,0.55743
50.233,25.874,37.7,0.0045249,0.1,0.009,0.009,0.001,2.2204e-14,4.801,12.428,1.4996e+08,0.99719,0.97298,0.93723,0.075885,0.24902,0.48005
49.641,21.373,37.7,0.014277,0.060335,0.01545,0.015325,0.078474,0.04783,1.9612,19.659,1.3462e+08,0.999,0.99865,0.9976,0.044449,0.054655,0.075062
48.726,19.089,37.7,0.027995,0.0792,0.15626,0.13554,0.19067,2.2204e-14,2.7285,19.812,4.1789e+08,0.99886,0.99901,0.99423,0.048366,0.044328,0.10961
50.251,36.269,37.7,0.0001,1.0017e-10,0.009,0.009,0.001,0.9,4.4476,12.719,3e+08,0.99142,0.82296,0.86267,0.20121,1.0575,1.2288
