48.596,0.1156,0.0092365,2.3562,21.803,2.5468e+08,0.076353,0.99715
46,0.6,0.1,3.6489,17.426,2.5039e+08,0.079217,0.99695
48.374,0.20496,0.029908,2.8545,21.326,4.9143e+08,0.095112,0.99564
49.931,0.013079,0.00036416,5.3289,12.252,1.3767e+08,0.080383,0.99684
48.466,0.19564,0.028719,3.8415,17.96,5.1761e+08,0.10035,0.99514
49.982,0.012438,0.00051283,4.801,12.428,1.4996e+08,0.075645,0.9972
49.518,0.029577,0.0001,1.9612,19.659,1.3462e+08,0.044449,0.999
48.708,0.1613,0.022939,2.7285,19.812,4.1789e+08,0.048366,0.99886
50,0.01,0.0001,4.4476,12.719,3e+08,0.21153,0.99125
