48.586,25.435,0.0027109,1.0004e-10,0.12212,0.079191,0.99715,0.99816,0.076353,0.060326
45.789,10,0.08,1.0002e-10,0.27,2,0.99645,0.99423,0.33209,0.95518
48.305,23.489,0.0074736,1.0002e-10,0.22737,0.29153,0.99564,0.99625,0.095112,0.086582
50.181,22.31,0.0052149,0.1,0.01,0.12155,0.99685,0.94324,0.080394,0.33447
48.457,10,0.036802,5.72e-08,0.18756,1.8987,0.99514,0.9804,0.10035,0.19696
50.233,25.221,0.003105,1.0004e-10,0.01,0.03908,0.9972,0.95435,0.075648,0.30605
49.641,21.369,0.012699,1.0003e-10,0.017027,0.095477,0.999,0.99844,0.044449,0.059854
48.726,18.93,0.033653,1.0004e-10,0.1506,0.33903,0.99886,0.99912,0.048366,0.041932
50.251,35,0.0001,0.1,0.01,0.01,0.99128,0.92621,0.21009,1.1312
