48.287,0.1189,0.0057905,2.3562,21.803,2.5467e+08,0.076353,0.99715
46,0.6,0.1,3.6489,17.426,2.5039e+08,0.079217,0.99695
47.781,0.21141,0.0232,2.8545,21.326,4.9143e+08,0.095112,0.99564
50,0.01,0.0001,4,14.948,1.3483e+08,0.094463,0.99599
48.204,0.19846,0.025792,3.8415,17.96,5.1762e+08,0.10035,0.99514
50,0.01,0.0001,3.5561,14.355,1.4381e+08,0.086212,0.99625
48.389,0.17578,0.022354,3.7489,13.904,2.8633e+08,0.074925,0.99717
48.346,0.16843,0.019798,3.9166,15.627,4.2041e+08,0.073951,0.99725
48.954,0.086829,0.0065195,4,16.605,6.6845e+08,0.10432,0.99453
