48.282,24.092,0.0028025,1.0004e-10,0.12189,0.081155,0.99715,0.98496,0.076353,0.1719
45.789,10,0.08,1.0002e-10,0.27,2,0.99645,0.9769,0.33209,0.93713
47.72,23.46,0.0075162,1.0095e-10,0.22707,0.29084,0.99564,0.99097,0.095112,0.13444
50.251,35,0.00071584,1.0002e-10,0.01,0.01,0.99596,0.84417,0.094789,0.78208
48.204,10,0.039174,0.00026023,0.18508,2,0.99514,0.9722,0.10035,0.23429
50.251,35,0.0023953,0.1,0.01,0.01,0.99624,0.96619,0.087124,0.68352
48.376,24.275,0.016957,1.0004e-10,0.18117,0.1062,0.99717,0.99722,0.074925,0.077308
48.371,17.961,0.034978,1.0003e-10,0.15326,0.34618,0.99725,0.99485,0.073951,0.10082
48.976,10,0.023287,1.0143e-10,0.070072,2,0.99453,0.95267,0.10432,0.31876
