48.585,28.616,0.0027109,0.12212,0.083561,0.99715,0.99816,0.076353,0.060326
50.14,20.518,0.0033808,0.01,0.22265,0.99678,0.98715,0.081498,0.16317
49.366,19.994,0.007163,0.070042,0.37222,0.98953,0.98656,0.14466,0.16258
50.071,21.194,0.0060777,0.01,0.2636,0.99706,0.94882,0.078466,0.31659
48.492,10,0.034588,0.18365,1.8207,0.99271,0.97521,0.12113,0.22046
50.233,25.235,0.003105,0.01,0.039101,0.9972,0.95435,0.075648,0.30605
49.223,22.586,0.013322,0.067265,0.092391,0.99467,0.99714,0.1025,0.078677
48.491,19.88,0.035675,0.17945,0.34482,0.99559,0.99635,0.093379,0.085671
50.251,35,0.0001,0.01,0.01,0.95421,0.79273,0.32458,1.0629
