46.334,29.459,39,0.0034343,0.12039,0.12848,2.3562,21.803,2.5468e+08,0.99715,0.99711,0.99396,0.076353,0.076024,0.13843
49.144,20.105,35,0.0019759,0.011,0.091887,5.5086,12.483,6.0282e+07,0.99678,0.97903,0.99046,0.081498,0.20652,0.14076
47.043,19.602,39,0.0031072,0.073098,0.11052,5.6994,13.694,2.8963e+08,0.98953,0.98315,0.99313,0.14466,0.18191,0.12943
47.683,20.754,35,0.0037845,0.011,0.092308,5.7405,11.933,1.421e+08,0.99707,0.92327,0.82823,0.078548,0.45018,0.64135
46.249,9.9011,35,0.011378,0.20202,0.37811,5.4972,14.438,5.0869e+08,0.99271,0.97104,0.98452,0.12159,0.67398,0.97468
52.89,25.888,35,0.0052035,0.009,0.14373,4.801,12.428,1.4996e+08,0.9972,0.97875,0.94824,0.07567,0.26058,0.32284
51.771,22.087,35,0.011373,0.070219,0.064469,4.3627,12.502,1.8829e+08,0.99467,0.99658,0.99745,0.1025,0.084535,0.079499
46.248,19.492,35,0.016329,0.1974,0.11235,4.8647,13.708,4.4716e+08,0.99559,0.99307,0.99368,0.093386,0.11717,0.14274
52.91,33.816,35,0.00081945,0.0091983,0.035242,3.5898,11,2.9021e+08,0.95401,0.7884,0.67568,0.32426,0.61629,0.77606
